starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:32:08 2019	1571441528	0	10	10	10
Fri Oct 18 23:32:08 2019	1571441528	0	10	10	10
Fri Oct 18 23:32:08 2019	1571441528	0	10	11	10
Fri Oct 18 23:32:08 2019	1571441528	0	11	11	11
Fri Oct 18 23:32:08 2019	1571441528	0	11	11	11
Fri Oct 18 23:32:08 2019	1571441528	0	11	11	11
Fri Oct 18 23:32:08 2019	1571441528	0	11	12	11
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	11	12	11
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	12	12	12
Fri Oct 18 23:32:08 2019	1571441528	0	13	13	13
Fri Oct 18 23:32:08 2019	1571441528	0	13	13	13
Fri Oct 18 23:32:08 2019	1571441528	0	13	13	13
Fri Oct 18 23:32:08 2019	1571441528	0	13	13	13
Fri Oct 18 23:32:08 2019	1571441528	0	13	14	13
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	14	14
Fri Oct 18 23:32:08 2019	1571441528	1	14	15	14
Fri Oct 18 23:32:08 2019	1571441528	0	14	15	14
Fri Oct 18 23:32:08 2019	1571441528	1	14	15	14
Fri Oct 18 23:32:08 2019	1571441528	1	14	15	14
Fri Oct 18 23:32:08 2019	1571441528	0	15	15	15
Fri Oct 18 23:32:08 2019	1571441528	1	14	15	14
Fri Oct 18 23:32:08 2019	1571441528	1	15	15	15
