starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:29:17 2019	1571441357	0	18	19	18
Fri Oct 18 23:29:17 2019	1571441357	0	19	19	19
Fri Oct 18 23:29:17 2019	1571441357	0	19	19	19
Fri Oct 18 23:29:17 2019	1571441357	0	19	19	19
Fri Oct 18 23:29:17 2019	1571441357	0	20	20	20
Fri Oct 18 23:29:17 2019	1571441357	0	20	21	20
Fri Oct 18 23:29:17 2019	1571441357	0	20	21	20
Fri Oct 18 23:29:17 2019	1571441357	0	21	21	21
Fri Oct 18 23:29:17 2019	1571441357	0	21	21	21
Fri Oct 18 23:29:17 2019	1571441357	0	21	21	21
Fri Oct 18 23:29:17 2019	1571441357	0	22	22	22
Fri Oct 18 23:29:17 2019	1571441357	0	22	22	22
Fri Oct 18 23:29:17 2019	1571441357	0	22	22	22
Fri Oct 18 23:29:17 2019	1571441357	0	22	23	22
Fri Oct 18 23:29:17 2019	1571441357	0	22	23	22
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	22	23	22
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	23	23
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	23
Fri Oct 18 23:29:17 2019	1571441357	0	23	24	23
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	24
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	24
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	24
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	24
Fri Oct 18 23:29:17 2019	1571441357	0	24	24	24
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	25	25	25
Fri Oct 18 23:29:17 2019	1571441357	0	26	26	25
Fri Oct 18 23:29:17 2019	1571441357	0	26	26	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	26	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	26	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	26	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	27	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	27	26
Fri Oct 18 23:29:17 2019	1571441357	0	26	27	26
Fri Oct 18 23:29:17 2019	1571441357	0	27	27	26
Fri Oct 18 23:29:17 2019	1571441357	0	27	27	27
