starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 00:39:37 2019	1571445577	0	10	10	10
Sat Oct 19 00:39:37 2019	1571445577	0	10	11	10
Sat Oct 19 00:39:37 2019	1571445577	0	11	11	11
Sat Oct 19 00:39:37 2019	1571445577	0	11	11	11
Sat Oct 19 00:39:37 2019	1571445577	0	11	11	11
Sat Oct 19 00:39:37 2019	1571445577	0	11	12	11
Sat Oct 19 00:39:37 2019	1571445577	0	11	12	11
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	11	12	11
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	12	12
Sat Oct 19 00:39:37 2019	1571445577	0	12	13	12
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	12
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	13	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	14	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	14	13
Sat Oct 19 00:39:37 2019	1571445577	0	13	14	13
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
Sat Oct 19 00:39:37 2019	1571445577	0	14	14	14
