starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 00:19:52 2019	1571444392	0	11	11	11
Sat Oct 19 00:19:52 2019	1571444392	0	11	11	11
Sat Oct 19 00:19:52 2019	1571444392	0	11	12	11
Sat Oct 19 00:19:52 2019	1571444392	0	11	12	11
Sat Oct 19 00:19:52 2019	1571444392	0	11	12	11
Sat Oct 19 00:19:52 2019	1571444392	0	12	12	12
Sat Oct 19 00:19:52 2019	1571444392	0	12	12	12
Sat Oct 19 00:19:52 2019	1571444392	0	12	12	12
Sat Oct 19 00:19:52 2019	1571444392	1	12	13	12
Sat Oct 19 00:19:52 2019	1571444392	1	13	13	13
Sat Oct 19 00:19:52 2019	1571444392	1	13	13	13
Sat Oct 19 00:19:52 2019	1571444392	1	13	14	13
Sat Oct 19 00:19:52 2019	1571444392	1	13	14	13
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	15	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	16	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	16	15
Sat Oct 19 00:19:52 2019	1571444392	0	15	16	15
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	1	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	16	16	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	1	16	17	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	1	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	16
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	0	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	1	17	17	17
Sat Oct 19 00:19:52 2019	1571444392	1	17	18	17
Sat Oct 19 00:19:52 2019	1571444392	0	17	18	17
Sat Oct 19 00:19:52 2019	1571444392	0	18	18	18
Sat Oct 19 00:19:52 2019	1571444392	0	18	18	18
Sat Oct 19 00:19:52 2019	1571444392	0	18	18	18
Sat Oct 19 00:19:52 2019	1571444392	0	18	19	18
Sat Oct 19 00:19:52 2019	1571444392	0	18	19	18
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	19	19
Sat Oct 19 00:19:52 2019	1571444392	0	19	20	19
Sat Oct 19 00:19:48 2019	1571444388	0	20	20	19
Sat Oct 19 00:19:52 2019	1571444392	0	20	20	20
Sat Oct 19 00:19:48 2019	1571444388	0	20	20	20
Sat Oct 19 00:19:52 2019	1571444392	0	20	20	20
Sat Oct 19 00:19:48 2019	1571444388	0	20	20	20
Sat Oct 19 00:19:52 2019	1571444392	0	20	20	20
Sat Oct 19 00:19:48 2019	1571444388	0	20	20	20
Sat Oct 19 00:19:52 2019	1571444392	0	20	20	20
Sat Oct 19 00:19:52 2019	1571444392	0	20	21	20
Sat Oct 19 00:19:48 2019	1571444388	0	20	21	20
Sat Oct 19 00:19:48 2019	1571444388	0	20	21	20
Sat Oct 19 00:19:52 2019	1571444392	1	19	21	19
Sat Oct 19 00:19:48 2019	1571444388	0	21	21	21
Sat Oct 19 00:19:52 2019	1571444392	1	20	21	20
