starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 03:37:41 2019	1571456261	0	24	25	24
Sat Oct 19 03:37:41 2019	1571456261	0	25	25	24
Sat Oct 19 03:37:41 2019	1571456261	0	25	25	25
Sat Oct 19 03:37:41 2019	1571456261	0	25	25	25
Sat Oct 19 03:37:41 2019	1571456261	0	25	25	25
Sat Oct 19 03:37:41 2019	1571456261	0	25	26	25
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	26	26	26
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	27	27
Sat Oct 19 03:37:41 2019	1571456261	0	27	28	27
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	28	28
Sat Oct 19 03:37:41 2019	1571456261	0	28	29	28
Sat Oct 19 03:37:41 2019	1571456261	0	29	29	29
Sat Oct 19 03:37:41 2019	1571456261	0	29	29	29
Sat Oct 19 03:37:41 2019	1571456261	0	29	29	29
Sat Oct 19 03:37:41 2019	1571456261	0	29	29	29
Sat Oct 19 03:37:41 2019	1571456261	0	29	29	29
Sat Oct 19 03:37:41 2019	1571456261	0	29	30	29
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
Sat Oct 19 03:37:41 2019	1571456261	0	30	30	30
