starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 03:33:56 2019	1571456036	0	24	24	24
Sat Oct 19 03:33:56 2019	1571456036	0	24	25	24
Sat Oct 19 03:33:56 2019	1571456036	0	25	25	25
Sat Oct 19 03:33:56 2019	1571456036	0	25	25	25
Sat Oct 19 03:33:56 2019	1571456036	0	25	25	25
Sat Oct 19 03:33:56 2019	1571456036	0	25	25	25
Sat Oct 19 03:33:56 2019	1571456036	0	25	25	25
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	26	26
Sat Oct 19 03:33:56 2019	1571456036	0	26	27	26
Sat Oct 19 03:33:56 2019	1571456036	0	27	27	27
Sat Oct 19 03:33:56 2019	1571456036	0	27	27	27
Sat Oct 19 03:33:56 2019	1571456036	0	27	27	27
Sat Oct 19 03:33:56 2019	1571456036	0	27	27	27
Sat Oct 19 03:33:56 2019	1571456036	0	27	27	27
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:55 2019	1571456035	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:55 2019	1571456035	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	28	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	29	28
Sat Oct 19 03:33:55 2019	1571456035	0	28	29	28
Sat Oct 19 03:33:56 2019	1571456036	0	28	29	28
Sat Oct 19 03:33:55 2019	1571456035	0	29	29	29
Sat Oct 19 03:33:56 2019	1571456036	0	29	29	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	29	29
Sat Oct 19 03:33:56 2019	1571456036	0	29	29	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	29	29
Sat Oct 19 03:33:56 2019	1571456036	0	29	29	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	29	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	29	29
Sat Oct 19 03:33:56 2019	1571456036	0	29	29	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	30	29
Sat Oct 19 03:33:55 2019	1571456035	0	29	30	29
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	29
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	29
Sat Oct 19 03:33:56 2019	1571456036	0	29	30	29
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:56 2019	1571456036	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:56 2019	1571456036	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:56 2019	1571456036	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:56 2019	1571456036	0	30	30	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	30	30
Sat Oct 19 03:33:55 2019	1571456035	0	30	30	30
Sat Oct 19 03:33:53 2019	1571456033	0	30	31	30
Sat Oct 19 03:33:54 2019	1571456034	0	30	31	30
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	30
Sat Oct 19 03:33:54 2019	1571456034	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:53 2019	1571456033	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:56 2019	1571456036	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
Sat Oct 19 03:33:51 2019	1571456031	0	31	31	31
