starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 00:38:39 2019	1571445519	0	11	11	11
Sat Oct 19 00:38:39 2019	1571445519	0	11	11	11
Sat Oct 19 00:38:39 2019	1571445519	0	11	11	11
Sat Oct 19 00:38:39 2019	1571445519	0	11	12	11
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	12	12	12
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	12
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	13
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	13
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	13
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	13
Sat Oct 19 00:38:39 2019	1571445519	0	13	13	13
Sat Oct 19 00:38:39 2019	1571445519	0	13	14	13
Sat Oct 19 00:38:39 2019	1571445519	0	14	14	14
Sat Oct 19 00:38:39 2019	1571445519	0	14	14	14
Sat Oct 19 00:38:39 2019	1571445519	0	14	14	14
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	14
Sat Oct 19 00:38:39 2019	1571445519	0	14	15	14
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	15	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	16	15
Sat Oct 19 00:38:39 2019	1571445519	0	15	16	15
Sat Oct 19 00:38:39 2019	1571445519	0	16	16	15
Sat Oct 19 00:38:39 2019	1571445519	0	16	16	16
Sat Oct 19 00:38:39 2019	1571445519	0	16	16	16
Sat Oct 19 00:38:39 2019	1571445519	1	15	16	15
Sat Oct 19 00:38:39 2019	1571445519	0	16	16	16
Sat Oct 19 00:38:39 2019	1571445519	0	16	17	16
Sat Oct 19 00:38:39 2019	1571445519	1	16	17	16
Sat Oct 19 00:38:39 2019	1571445519	0	17	17	17
