starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 01:38:20 2019	1571449100	0	24	24	24
Sat Oct 19 01:38:20 2019	1571449100	0	24	24	24
Sat Oct 19 01:38:20 2019	1571449100	0	24	25	24
Sat Oct 19 01:38:20 2019	1571449100	0	25	25	25
Sat Oct 19 01:38:20 2019	1571449100	0	25	25	25
Sat Oct 19 01:38:20 2019	1571449100	0	25	25	25
Sat Oct 19 01:38:20 2019	1571449100	0	25	25	25
Sat Oct 19 01:38:20 2019	1571449100	0	25	25	25
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	25
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	26	26	26
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	27	27	27
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	27
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:20 2019	1571449100	0	28	28	28
Sat Oct 19 01:38:21 2019	1571449101	0	28	29	28
Sat Oct 19 01:38:21 2019	1571449101	0	29	29	28
Sat Oct 19 01:38:21 2019	1571449101	0	29	29	28
Sat Oct 19 01:38:21 2019	1571449101	0	29	29	28
Sat Oct 19 01:38:21 2019	1571449101	0	29	29	29
Sat Oct 19 01:38:18 2019	1571449098	0	29	29	29
Sat Oct 19 01:38:18 2019	1571449098	0	29	29	29
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:17 2019	1571449097	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:17 2019	1571449097	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:18 2019	1571449098	0	30	30	30
Sat Oct 19 01:38:15 2019	1571449095	0	30	30	30
