starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 00:59:09 2019	1571446749	0	24	25	24
Sat Oct 19 00:59:09 2019	1571446749	0	25	25	25
Sat Oct 19 00:59:09 2019	1571446749	0	25	25	25
Sat Oct 19 00:59:09 2019	1571446749	0	25	25	25
Sat Oct 19 00:59:09 2019	1571446749	0	25	26	25
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	26	26	26
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	26	27	26
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	27	27	27
Sat Oct 19 00:59:09 2019	1571446749	0	28	28	28
Sat Oct 19 00:59:09 2019	1571446749	0	28	28	28
Sat Oct 19 00:59:09 2019	1571446749	0	28	28	28
Sat Oct 19 00:59:09 2019	1571446749	0	28	28	28
Sat Oct 19 00:59:09 2019	1571446749	0	28	29	28
Sat Oct 19 00:59:09 2019	1571446749	0	29	29	29
Sat Oct 19 00:59:09 2019	1571446749	0	29	29	29
Sat Oct 19 00:59:06 2019	1571446746	0	29	29	29
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:08 2019	1571446748	0	30	30	29
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:08 2019	1571446748	0	30	30	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	29
Sat Oct 19 00:59:08 2019	1571446748	0	30	30	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:08 2019	1571446748	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	30	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	30	30
Sat Oct 19 00:59:09 2019	1571446749	0	31	31	30
Sat Oct 19 00:59:06 2019	1571446746	0	30	31	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	31	30
Sat Oct 19 00:59:06 2019	1571446746	0	31	31	31
Sat Oct 19 00:59:09 2019	1571446749	0	30	31	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	31	30
Sat Oct 19 00:59:04 2019	1571446744	0	30	31	30
Sat Oct 19 00:59:09 2019	1571446749	0	30	31	30
Sat Oct 19 00:59:08 2019	1571446748	0	30	31	30
Sat Oct 19 00:59:06 2019	1571446746	0	31	31	31
Sat Oct 19 00:59:09 2019	1571446749	0	31	31	31
Sat Oct 19 00:59:09 2019	1571446749	0	31	31	31
Sat Oct 19 00:59:04 2019	1571446744	0	31	31	31
Sat Oct 19 00:59:04 2019	1571446744	0	31	31	31
