starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:37:46 2019	1571441866	0	9	9	9
Fri Oct 18 23:37:46 2019	1571441866	0	10	10	10
Fri Oct 18 23:37:46 2019	1571441866	0	10	10	10
Fri Oct 18 23:37:46 2019	1571441866	0	10	11	10
Fri Oct 18 23:37:46 2019	1571441866	0	10	11	10
Fri Oct 18 23:37:46 2019	1571441866	0	11	11	10
Fri Oct 18 23:37:46 2019	1571441866	0	11	11	11
Fri Oct 18 23:37:46 2019	1571441866	0	11	11	11
Fri Oct 18 23:37:46 2019	1571441866	0	11	11	11
Fri Oct 18 23:37:46 2019	1571441866	0	11	12	11
Fri Oct 18 23:37:46 2019	1571441866	0	12	12	12
Fri Oct 18 23:37:46 2019	1571441866	0	12	12	12
Fri Oct 18 23:37:46 2019	1571441866	0	11	12	11
Fri Oct 18 23:37:46 2019	1571441866	0	12	12	12
Fri Oct 18 23:37:46 2019	1571441866	0	12	12	12
Fri Oct 18 23:37:46 2019	1571441866	0	12	12	12
Fri Oct 18 23:37:47 2019	1571441867	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	0	12	13	12
Fri Oct 18 23:37:47 2019	1571441867	0	13	13	13
Fri Oct 18 23:37:46 2019	1571441866	0	12	13	12
Fri Oct 18 23:37:47 2019	1571441867	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	0	12	13	12
Fri Oct 18 23:37:46 2019	1571441866	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	1	12	13	12
Fri Oct 18 23:37:46 2019	1571441866	0	13	13	13
Fri Oct 18 23:37:46 2019	1571441866	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	1	13	13	13
Fri Oct 18 23:37:46 2019	1571441866	0	13	13	13
Fri Oct 18 23:37:47 2019	1571441867	0	13	13	13
Fri Oct 18 23:37:46 2019	1571441866	0	13	14	13
Fri Oct 18 23:37:47 2019	1571441867	1	13	14	13
Fri Oct 18 23:37:47 2019	1571441867	1	13	14	13
Fri Oct 18 23:37:47 2019	1571441867	1	13	14	13
Fri Oct 18 23:37:47 2019	1571441867	0	14	14	14
Fri Oct 18 23:37:47 2019	1571441867	0	14	14	14
Fri Oct 18 23:37:47 2019	1571441867	0	14	14	14
Fri Oct 18 23:37:47 2019	1571441867	0	14	15	14
Fri Oct 18 23:37:46 2019	1571441866	0	15	15	15
