starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:53:33 2019	1571442813	0	28	28	28
Fri Oct 18 23:53:33 2019	1571442813	0	28	28	28
Fri Oct 18 23:53:33 2019	1571442813	0	28	28	28
Fri Oct 18 23:53:33 2019	1571442813	0	28	29	28
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	29	29
Fri Oct 18 23:53:33 2019	1571442813	0	29	30	29
Fri Oct 18 23:53:33 2019	1571442813	0	30	30	30
Fri Oct 18 23:53:33 2019	1571442813	0	30	30	30
Fri Oct 18 23:53:34 2019	1571442814	0	30	30	30
Fri Oct 18 23:53:34 2019	1571442814	0	30	30	30
Fri Oct 18 23:53:33 2019	1571442813	0	30	30	30
Fri Oct 18 23:53:34 2019	1571442814	0	30	30	30
Fri Oct 18 23:53:33 2019	1571442813	0	30	30	30
Fri Oct 18 23:53:33 2019	1571442813	0	30	30	30
Fri Oct 18 23:53:34 2019	1571442814	0	30	30	30
Fri Oct 18 23:53:34 2019	1571442814	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	30	31	30
Fri Oct 18 23:53:34 2019	1571442814	0	30	31	30
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:34 2019	1571442814	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	30	31	30
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:34 2019	1571442814	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:29 2019	1571442809	0	31	31	31
Fri Oct 18 23:53:33 2019	1571442813	0	31	31	31
Fri Oct 18 23:53:29 2019	1571442809	0	31	31	31
