starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 18 23:50:52 2019	1571442652	0	9	10	9
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	10
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	11	11	11
Fri Oct 18 23:50:52 2019	1571442652	0	12	12	12
Fri Oct 18 23:50:52 2019	1571442652	0	11	12	11
Fri Oct 18 23:50:52 2019	1571442652	0	12	12	12
Fri Oct 18 23:50:52 2019	1571442652	0	12	12	12
Fri Oct 18 23:50:52 2019	1571442652	0	12	12	12
Fri Oct 18 23:50:52 2019	1571442652	0	12	13	12
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	1	13	14	13
Fri Oct 18 23:50:52 2019	1571442652	0	13	14	13
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	13
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	0	14	14	14
Fri Oct 18 23:50:52 2019	1571442652	1	13	14	13
Fri Oct 18 23:50:52 2019	1571442652	1	14	15	14
Fri Oct 18 23:50:52 2019	1571442652	0	15	15	14
Fri Oct 18 23:50:52 2019	1571442652	1	14	15	14
Fri Oct 18 23:50:52 2019	1571442652	1	14	15	14
Fri Oct 18 23:50:52 2019	1571442652	0	15	15	15
Fri Oct 18 23:50:52 2019	1571442652	1	14	15	14
Fri Oct 18 23:50:52 2019	1571442652	1	15	16	15
Fri Oct 18 23:50:52 2019	1571442652	1	15	16	15
