starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	29	30	29
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:16 2019	1571449996	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:16 2019	1571449996	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:16 2019	1571449996	0	30	30	30
Sat Oct 19 01:53:12 2019	1571449992	0	30	30	30
Sat Oct 19 01:53:15 2019	1571449995	0	30	30	30
Sat Oct 19 01:53:14 2019	1571449994	0	30	31	30
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	30	31	30
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	30	31	30
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:13 2019	1571449993	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:16 2019	1571449996	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:15 2019	1571449995	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:14 2019	1571449994	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
Sat Oct 19 01:53:12 2019	1571449992	0	31	31	31
