starttime	seconds	ctime	dtime	ttime	wait
Sat Oct 19 01:35:34 2019	1571448934	1	18	18	18
Sat Oct 19 01:35:34 2019	1571448934	0	18	19	18
Sat Oct 19 01:35:34 2019	1571448934	0	18	19	18
Sat Oct 19 01:35:34 2019	1571448934	0	19	19	19
Sat Oct 19 01:35:34 2019	1571448934	0	19	19	19
Sat Oct 19 01:35:34 2019	1571448934	0	19	20	19
Sat Oct 19 01:35:34 2019	1571448934	0	20	20	20
Sat Oct 19 01:35:34 2019	1571448934	0	20	20	20
Sat Oct 19 01:35:34 2019	1571448934	0	20	20	20
Sat Oct 19 01:35:34 2019	1571448934	0	20	21	20
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	20	21	20
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	21	21	21
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	22	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	22	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	22
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	23
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	23
Sat Oct 19 01:35:34 2019	1571448934	0	23	23	23
Sat Oct 19 01:35:34 2019	1571448934	0	23	24	23
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	24	24
Sat Oct 19 01:35:34 2019	1571448934	0	24	25	24
Sat Oct 19 01:35:34 2019	1571448934	0	25	25	25
Sat Oct 19 01:35:34 2019	1571448934	0	25	25	25
Sat Oct 19 01:35:34 2019	1571448934	0	25	25	25
Sat Oct 19 01:35:34 2019	1571448934	0	25	25	25
Sat Oct 19 01:35:34 2019	1571448934	0	26	26	26
Sat Oct 19 01:35:34 2019	1571448934	0	26	26	26
Sat Oct 19 01:35:34 2019	1571448934	0	26	26	26
Sat Oct 19 01:35:34 2019	1571448934	0	26	26	26
